"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSavingsHistory","SavingsHistoryPage","flutter_app/lib/features/earn/presentation/pages/savings_history_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","4","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/savings_history_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_history_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_history_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSavingsRecommendations","SavingsRecommendationsPage","flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","1","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_03.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnDataExport","StakingDataExportPage","flutter_app/lib/features/earn/presentation/pages/staking_data_export_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_data_export_page.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSocialFeed","StakingSocialFeedPage","flutter_app/lib/features/earn/presentation/pages/staking_social_feed_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_social_feed_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","p2p","AppRoutePaths.p2pDisputes","P2PDisputesPage","flutter_app/lib/features/p2p/presentation/pages/p2p_disputes_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","3","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_disputes_page.dart"
"monitor_when_touched","P2-C standard monitor","p2p","'/p2p/order/timeline/:orderId'","P2POrderTimelinePage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_timeline_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","5","A","detail","financial_safety_copy_preserve","manual_content_density_bypass;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Replace relaxed/custom content rhythm with shared compact sections before tuning individual cards.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_order_timeline_page.dart"
"monitor_when_touched","P2-C standard monitor","p2p","AppRoutePaths.p2pPaymentMethodHistory","P2PPaymentMethodHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_history_page.dart","P2_MEDIUM_DENSITY_REVIEW","27","4","A","detail","financial_safety_copy_preserve","manual_content_density_bypass;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Replace relaxed/custom content rhythm with shared compact sections before tuning individual cards.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_history_page.dart"
"monitor_when_touched","P2-C standard monitor","arena","AppRoutePaths.arenaBlocked","ArenaBlockedUsersPage","flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","1","A","detail","open_arena_points_boundary_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart"
"monitor_when_touched","P2-C standard monitor","arena","'/arena/creator/:creatorId'","ArenaCreatorPage","flutter_app/lib/features/arena/presentation/pages/arena_creator_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","open_arena_points_boundary_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/arena/presentation/pages/arena_creator_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_creator_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_creator_hero_trust.dart;flutter_app/lib/features/arena/presentation/widgets/arena_creator_tabs.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSavingsFAQ","SavingsFAQPage","flutter_app/lib/features/earn/presentation/pages/savings_faq_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/savings_faq_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_faq_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_faq_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSavingsRiskAssessment","SavingsRiskAssessmentPage","flutter_app/lib/features/earn/presentation/pages/savings_risk_assessment_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/savings_risk_assessment_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_products_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_questions.dart;flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnCommunityGovernance","StakingCommunityGovernancePage","flutter_app/lib/features/earn/presentation/pages/staking_community_governance_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_community_governance_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_community_governance_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_community_governance_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnRiskScoreCalculator","StakingRiskScoreCalculatorPage","flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_radar.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_results.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnValidatorHealthMonitor","StakingValidatorHealthMonitorPage","flutter_app/lib/features/earn/presentation/pages/staking_validator_health_monitor_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_validator_health_monitor_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","launchpad","AppRoutePaths.launchpadSwapAggregator","LaunchpadSwapAggregatorPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart","P2_MEDIUM_DENSITY_REVIEW","26","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_swap_aggregator_history_settings.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_swap_aggregator_input.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_swap_aggregator_quotes.dart"
