"id","path","area","feature","layer","kind","lines","soft_limit","hard_limit","threshold_bucket","priority","required_action","split_direction","verification","status","notes"
"FEG00258","lib/features/cross_module/presentation/widgets/cross_module_analytics_tabs.dart","lib","cross_module","presentation/widgets","presentation_widget","164","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00259","lib/features/cross_module/presentation/widgets/smart_alert_center_cards.dart","lib","cross_module","presentation/widgets","presentation_widget","214","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00260","lib/features/cross_module/presentation/widgets/smart_alert_center_common.dart","lib","cross_module","presentation/widgets","presentation_widget","177","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00261","lib/features/cross_module/presentation/widgets/smart_alert_center_history_settings.dart","lib","cross_module","presentation/widgets","presentation_widget","354","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00262","lib/features/cross_module/presentation/widgets/smart_alert_center_tabs.dart","lib","cross_module","presentation/widgets","presentation_widget","206","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00263","lib/features/cross_module/presentation/widgets/unified_portfolio_analysis.dart","lib","cross_module","presentation/widgets","presentation_widget","216","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00264","lib/features/cross_module/presentation/widgets/unified_portfolio_common.dart","lib","cross_module","presentation/widgets","presentation_widget","219","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00265","lib/features/cross_module/presentation/widgets/unified_portfolio_history.dart","lib","cross_module","presentation/widgets","presentation_widget","106","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00266","lib/features/cross_module/presentation/widgets/unified_portfolio_overview.dart","lib","cross_module","presentation/widgets","presentation_widget","374","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00267","lib/features/cross_module/presentation/widgets/unified_portfolio_painters.dart","lib","cross_module","presentation/widgets","painter_chart_widget","150","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00268","lib/features/cross_module/presentation/widgets/unified_portfolio_tabs.dart","lib","cross_module","presentation/widgets","presentation_widget","76","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/cross_module --reporter=compact; flutter test test/quality/product_copy_guardrails_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00269","lib/features/dca/data/dca_repository.dart","lib","dca","other","other_dart","3","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/dca --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
